Name,Symbol,Price,Day,Screen,Probability Up,Rating,Test Acc,Baseline,Model,Risk,Reward Risk,To Support,To Resistance,Buy Score
Birla Cable Limited,BIRLACABLE.NS,392.3500061035156,0.04724412784034837,HOLD,0.5331112107420145,Neutral,0.6414473684210527,0.5625,Global,9.2,2.0,0.5032567283659604,,53.45906930903056
Honda India Power Products Limited,HONDAPOWER.NS,1953.0,-0.008377760853008343,HOLD,0.4514805886936648,Neutral,0.6546052631578947,0.6151315789473684,Global,5.4,2.472988612137921,0.002795862280591699,0.08887723149434223,53.2040258224313
KPI Green Energy Limited,KPIGREEN.NS,281.70001220703125,-0.02017387058423914,SELL,0.44634293765603233,Sell,0.6440677966101694,0.5932203389830508,Global,7.2,11.42557022787181,,0.48367049640408255,53.1623446229146
Bharat Heavy Electricals Limited,BHEL.NS,431.0,0.0034924330616996624,SELL,0.4499906047432937,Sell,0.5765472312703583,0.5244299674267101,Global,5.6,2.0,0.08975979772439957,0.03596287703016232,53.102718933011424
Amber Enterprises India Limited,AMBER.NS,7245.0,-0.004807692307692291,SELL,0.4289370117068683,Sell,0.5667752442996743,0.5309446254071661,Global,5.5,5.646533831465324,0.01755617977528079,0.1251667816885207,53.087791825324395
Nupur Recyclers Limited,NRL.NS,133.05999755859375,-0.013200821919606365,SELL,0.44567008186171475,Sell,0.6226415094339622,0.5424528301886793,Global,6.4,2.0,0.31690416026258883,,53.083504093085736
Housing & Urban Development Corporation Limited,HUDCO.NS,172.75999450683594,-0.007582762582343139,SELL,0.44005490185443114,Sell,0.6136363636363636,0.5844155844155844,Global,5.2,4.789685669228686,0.10217711868597257,0.17811012858326492,53.04262633733719
BGR Energy Systems Limited,BGRENERGY.NS,232.77999877929688,-0.042924111458797154,HOLD,0.4564030226625928,Neutral,0.657051282051282,0.5705128205128205,Global,9.9,1.8253893400773489,0.01208695121433423,0.15881949228702874,52.999299165852
GHCL Limited,GHCL.NS,421.1499938964844,-0.008358884409017442,SELL,0.44002137015924575,Sell,0.6514657980456026,0.6254071661237786,Global,4.9,7.880544924788981,0.005131250349604821,0.07943218708658661,52.93088271219792
Rainbow Childrens Medicare Limited,RAINBOW.NS,1444.9000244140625,-0.01041021260600683,SELL,0.447200515144253,Sell,0.6381909547738693,0.5778894472361809,Global,4.8,1.649690720100626,0.01846761963882182,0.038012317323102396,52.88180882266022
Lodha Developers Limited,LODHA.NS,1116.9000244140625,-0.0399690553757891,HOLD,0.48907747425733167,Neutral,0.5934959349593496,0.556910569105691,Global,8.0,4.927065362633901,0.0200434667929672,0.005510422125289294,52.76362183347535
Winsome Yarns Limited,WINSOME.NS,836.6666870117188,0.0,SELL,0.21234218190971652,Sell,0.6688311688311688,0.577922077922078,Global,3.3,27.999914551042338,0.24257432518607636,0.04780876377768317,52.67321267323687
Sukhjit Starch & Chemicals Limited,SUKHJITS.NS,159.77999877929688,-0.0013126239556018326,SELL,0.4391629349202,Sell,0.5964912280701754,0.543859649122807,Global,5.6,2.0,0.004305868534677515,0.033796432205155824,52.659768009417945
Priti International Limited,PRITI.NS,33.13999938964844,-0.027011213932716438,SELL,0.4493693694275393,Sell,0.6937984496124031,0.6511627906976745,Global,7.8,14.648899232322925,0.019378686577721238,0.3503319500355224,52.60731504006337
PTC India Financial Services Limited,PFS.NS,27.420000076293945,-0.0018201397273511777,HOLD,0.4501646135429304,Neutral,0.6493506493506493,0.6233766233766234,Global,5.7,4.537676540381846,0.0018267897525554577,0.1796133925367298,52.59806127254469
Bhagyanagar India Limited,BHAGYANGR.NS,422.54998779296875,-0.022327681956288314,SELL,0.44430794486642305,Sell,0.6071428571428571,0.5357142857142857,Global,7.3,1.9999999999999976,0.18311632371311126,0.021535927976346958,52.57905038907065
Indo Thai Securities Limited,INDOTHAI.NS,41.16999816894531,-0.0498500708707863,SELL,0.4377716631850486,Sell,0.6677524429967426,0.6026058631921825,Global,10.0,47.51952385465133,,4.692231380938677,52.57522811039247
Deepak Fertilizers and Petrochemicals Corporation Limited,DEEPAKFERT.NS,1320.4000244140625,-0.011380616539174992,SELL,0.4445132617632837,Sell,0.6331168831168831,0.5974025974025974,Global,6.8,2.938848737417228,0.09777561540772806,0.13088085501329894,52.52072514567381
Goyal Aluminiums Limited,GOYALALUM.NS,6.010000228881836,-0.021172579874691233,HOLD,0.4576366775677722,Neutral,0.6285714285714286,0.6,Global,6.6,4.248506565369812,0.0008326585088471727,0.21131446465232462,52.49557496641555
Marico Limited,MARICO.NS,802.0999755859375,-0.001120827414772707,SELL,0.44154963325128677,Sell,0.5659163987138264,0.5466237942122186,Global,3.6,3.177099575043619,0.013003087230350152,0.009595863931743054,52.45873457902334
Keynote Financial Services Limited,KEYFINSERV.NS,239.1999969482422,-0.015435274941776989,HOLD,0.4618258096359724,Neutral,0.6862745098039216,0.6503267973856209,Global,7.0,5.656429681829938,0.022003818967460065,0.14945658743684942,52.427932163814276
Happy Forgings Limited,HAPPYFORGE.NS,2169.0,-0.028834917685886974,HOLD,0.46108701795113566,Neutral,0.5847457627118644,0.5084745762711864,Global,6.8,2.0,0.3954834535554008,,52.38881417439295
Prakash Industries Limited,PRAKASH.NS,123.13999938964844,-0.005170458846017412,SELL,0.4367243696039054,Sell,0.6461038961038961,0.6136363636363636,Global,6.0,8.19583802989546,0.012414686411846398,0.14097775455901873,52.35533344952323
Affordable Robotic & Automation Limited,AFFORDABLE.NS,159.8800048828125,-0.015153329497174295,SELL,0.43335797399805154,Sell,0.6097560975609756,0.5609756097560976,Global,8.6,7.9269707239427785,0.019057973770132852,0.18714033809841202,52.30033928502878
PTC India Limited,PTC.NS,152.77999877929688,-0.0059210335588114615,SELL,0.42156373020238597,Sell,0.6363636363636364,0.6006493506493507,Global,4.9,3.2677144367827764,0.03421622427039761,0.09668309078547699,52.2405411184109
Tata Technologies Limited,TATATECH.NS,762.1500244140625,-0.02169304106760017,HOLD,0.47376315256556994,Neutral,0.5772357723577236,0.5284552845528455,Global,6.2,2.0,0.10456525277400353,0.013110141060685532,52.21298866294458
Valiant Laboratories Limited,VALIANTLAB.NS,127.91000366210938,0.02491987607613888,HOLD,0.5133375694486438,Neutral,0.6666666666666666,0.5271317829457365,Global,9.6,2.0,0.6113631656317775,,52.20021180576552
R. S. Software (India) Limited,RSSOFTWARE.NS,29.6299991607666,0.014378640515507746,SELL,0.41235394333554926,Sell,0.6881028938906752,0.5916398713826366,Global,9.6,2.1109650513394085,0.021724108991951763,0.1738103194194296,52.187512633750856
Vaxtex Cotfab Limited,VCL.NS,1.649999976158142,-0.046242798863198153,HOLD,0.4622367066780863,Neutral,0.6971153846153846,0.5384615384615384,Global,10.0,1.5860568635163,0.006097555213709249,0.15757575407282154,52.170859873973924
Indiabulls Limited,IBULLSLTD.NS,26.139999389648438,0.049799188358033986,BUY,0.5518022158065027,Neutral,0.6634615384615384,0.6346153846153846,Global,8.9,6.6436006483887216,0.029133849694167102,0.2203519649339709,52.08327719146773
VL E-Governance & IT Solutions Limited,VLEGOV.NS,10.239999771118164,0.037487324199510175,HOLD,0.46153018609332275,Neutral,0.7463768115942029,0.6304347826086957,Global,9.4,1.6507939734563568,0.022976976721010622,0.15234379438334233,52.05799989132848
Osia Hyper Retail Limited,OSIAHYPER.NS,2.440000057220459,-0.004081628681073313,SELL,0.44477435470905863,Sell,0.6905537459283387,0.6319218241042346,Global,9.4,2.980803261999971,,0.24999995114373497,51.98151776347879
Aditya Vision Limited,AVL.NS,616.4500122070312,0.021373580772049428,HOLD,0.45648225801531694,Neutral,0.5584415584415584,0.5194805194805194,Global,5.7,2.5884407169444974,0.02499115556501219,0.07573755909132829,51.95401360865
Hisar Metal Industries Limited,HISARMETAL.NS,157.1999969482422,0.012364748738015185,SELL,0.430797164797546,Sell,0.6085526315789473,0.569078947368421,Global,7.1,5.176804365795117,0.020944980944137326,0.02891714827025793,51.704072388365255
S.J.S. Enterprises Limited,SJS.NS,2354.0,0.004866345884282808,HOLD,0.4649209406397237,Neutral,0.5525114155251142,0.5068493150684932,Global,5.7,2.0787731089093793,0.11882129277566533,0.1002548853016143,51.70290534966109
Sab Events & Governance Now Media Limited,SABEVENTS.NS,132.60000610351562,0.0,SELL,0.19490380328927537,Sell,0.6930379746835443,0.560126582278481,Global,6.4,25.59137895461801,0.11241618706661427,0.12820512230390668,51.57270455246534
PTL Enterprises Limited,PTL.NS,38.43000030517578,0.006811688464842591,SELL,0.44753348655818326,Sell,0.5784313725490197,0.565359477124183,Global,3.4,3.6715444998780664,0.011848361462959422,0.061135157418101826,51.55602107439638
Tech Mahindra Limited,TECHM.NS,1541.0,0.009961954833825892,HOLD,0.4629827767009453,Neutral,0.5584415584415584,0.538961038961039,Global,5.2,4.80960631296323,0.01167528663682349,0.005030714849156848,51.54362220741536
Indian Energy Exchange Limited,IEX.NS,113.87999725341797,-0.023578839618976444,HOLD,0.46892055691706164,Neutral,0.6032786885245902,0.5901639344262295,Global,4.4,9.307731161687666,0.009435671995066341,0.13310739633643442,51.48370763747995
S&S Power Switchgears Limited,S&SPOWER.NS,350.3500061035156,0.022621132113051834,SELL,0.4234143643530575,Sell,0.6332179930795848,0.5674740484429066,Global,10.0,2.348555233803788,0.08838152453081483,0.04752388641764416,51.44659004372071
REC Limited,RECLTD.NS,312.70001220703125,-0.0035053397983660917,SELL,0.4379527409798496,Sell,0.6163934426229508,0.5868852459016394,Global,4.4,5.3400749113863935,0.04491609136224106,0.17199284770043022,51.372646043818925
NHPC Limited,NHPC.NS,76.37999725341797,0.0003929113280471963,HOLD,0.45236050257931254,Neutral,0.6,0.5868852459016394,Global,3.9,4.193680619099132,0.008944916508479617,0.020660209272187702,51.35917824875314
Rollatainers Limited,ROLLT.NS,4.75,0.030368733716037433,HOLD,0.4931372572148696,Neutral,0.67601246105919,0.5638629283489096,Global,9.5,2.0000000000000018,1.4358973763319804,,51.32352952741016
ETERNAL LIMITED,ETERNAL.NS,323.5,0.004346457218117772,SELL,0.44911169928051903,Sell,0.6137339055793991,0.592274678111588,Global,5.3,8.813727883731579,0.010937500000000044,0.1389490330974692,51.2667459976454
Apcotex Industries Limited,APCOTEXIND.NS,601.1500244140625,-0.0043888099246117696,SELL,0.44608512168722103,Sell,0.5903225806451613,0.5580645161290323,Global,6.4,6.1649940387308755,0.025678296289091573,0.18439652513360927,51.242899991711425
Panache Digilife Limited,PANACHE.NS,519.0,0.0,SELL,0.42694527372654106,Sell,0.6153846153846154,0.5192307692307692,Global,7.0,1.9783149112444605,0.28688325243993074,0.07784205089414731,51.21715315379382
Suzlon Energy Limited,SUZLON.NS,44.119998931884766,-0.0022614718692395286,HOLD,0.4526245161936309,Neutral,0.6485623003194888,0.6230031948881789,Global,5.8,3.354063439915403,0.12838876352095596,0.11786040092538408,51.16933926188034
BLACKBUCK LIMITED,BLACKBUCK.NS,628.1500244140625,0.07211127878387225,HOLD,0.4738746463530335,Neutral,0.5324675324675324,0.5064935064935066,Global,6.7,3.5575311299087278,0.020055272598098473,0.0013531410537321875,51.08309336630076
Atal Realtech Limited,ATALREAL.NS,13.75,-0.0995416118007294,SELL,0.4089091840796168,Sell,0.5773584905660377,0.5132075471698113,Global,10.0,3.4028651620913806,,0.8821817571466619,50.88319505303743
Britannia Industries Limited,BRITANNIA.NS,4962.0,-0.009383110401277706,SELL,0.443618067780626,Sell,0.5830618892508144,0.5570032573289903,Global,4.2,5.243243243243243,,0.14661426844014502,50.82889470282066
Globus Spirits Limited,GLOBUSSPR.NS,839.75,0.002626723466176095,SELL,0.4454744508047243,Sell,0.5876623376623377,0.564935064935065,Global,5.6,6.334950929297994,0.01333412287944813,0.11461744566835375,50.82214817276245
Medi Assist Healthcare Services Limited,MEDIASSIST.NS,316.3999938964844,-0.01448370681603317,HOLD,0.45622465267719625,Neutral,0.6206896551724138,0.5948275862068966,Global,7.2,3.3713233074354205,0.08659057734014097,0.18006969843688747,50.81236588836823
TCI Finance Limited,TCIFINANCE.NS,15.010000228881836,-0.006618095967409254,HOLD,0.4571290331070632,Neutral,0.6666666666666666,0.60062893081761,Global,7.7,2.1857990239688805,0.06378459206968756,0.04530308735059374,50.76350202287069
NTPC Limited,NTPC.NS,333.3999938964844,-0.004776137622434673,SELL,0.43153883932421966,Sell,0.5922330097087378,0.5469255663430421,Global,3.8,2.0,0.033902871716674055,0.02288661836329675,50.62775409555101
Bajaj Auto Limited,BAJAJ-AUTO.NS,11678.0,-0.007647858599592161,HOLD,0.4590118046674274,Neutral,0.5245901639344263,0.5147540983606558,Global,3.9,3.4628707435768478,0.012484827466620496,,50.60657790015078
Flair Writing Industries Limited,FLAIR.NS,236.0800018310547,-0.01031270027800879,SELL,0.4294698191721213,Sell,0.6229508196721312,0.5901639344262295,Global,5.1,3.1054020242761773,,0.1152010713169489,50.603545603414815
Sterling and Wilson Renewable Energy Limited,SWSOLAR.NS,180.22000122070312,-0.013304093933659944,HOLD,0.4625248865990445,Neutral,0.627831715210356,0.6019417475728155,Global,6.8,10.448348957559142,0.018911667678886968,0.24520030145040628,50.44702783008749
Hemisphere Properties India Limited,HEMIPROP.NS,120.62000274658203,-0.002728352294224301,HOLD,0.456714625812356,Neutral,0.6356877323420075,0.620817843866171,Global,5.5,5.189778496342661,0.08471228468400382,0.17683629345021368,50.41183486905681
Gayatri Projects Limited,GAYAPROJ.NS,26.030000686645508,0.049596834170336335,BUY,0.5875884970826325,Neutral,0.6875,0.638157894736842,Global,8.0,1.999999999999998,0.30410831065091815,,50.381617836587765
Sterlite Technologies Limited,STLTECH.NS,897.4000244140625,0.04989765944903479,BUY,0.6393191421592389,Neutral,0.5522875816993464,0.5098039215686274,Global,8.7,2.0,0.4931780772280574,,50.32020547397504
IZMO Limited,IZMO.NS,906.7999877929688,0.007331676845633739,SELL,0.4273894733705963,Sell,0.6419354838709678,0.567741935483871,Global,9.3,2.0,0.16697767458760926,0.009042801408708723,50.241863861009065
Nazara Technologies Limited,NAZARA.NS,370.29998779296875,-0.011610853261397658,SELL,0.446748687992669,Sell,0.6586345381526104,0.5943775100401607,Global,5.7,2.0,0.07927712388686659,,50.18924046956421
Baazar Style Retail Limited,STYLEBAAZA.NS,388.1000061035156,-0.0021853864939929135,SELL,0.42110434362308236,Sell,0.6551724137931034,0.5747126436781609,Global,8.2,1.9999999999999976,0.2556823099103904,0.010048940569828746,50.18474788384239
Sumeet Industries Limited,SUMEETINDS.NS,10.770000457763672,-0.01643829722710699,SELL,0.41273648979591787,Sell,0.6388888888888888,0.5833333333333333,Global,9.1,27.640003155299997,,1.924790962036857,50.12571337868479
Global Surfaces Limited,GSLSU.NS,28.25,0.037839849839385487,SELL,0.43131882856731046,Sell,0.673202614379085,0.6143790849673203,Global,10.0,3.604843620495697,0.22506507607351844,0.3575220698803927,49.91987149910115
Tera Software Limited,TERASOFT.NS,248.8000030517578,-0.0187339772937426,HOLD,0.4853818303714763,Neutral,0.617363344051447,0.5787781350482315,Global,8.8,5.158949416885558,,0.5180868471631745,49.91539376937769
E2E Networks Limited,E2E.NS,610.3499755859375,0.007344365394568841,HOLD,0.4580872297968825,Neutral,0.6230031948881789,0.5463258785942492,Global,8.7,2.0104856230683685,0.6786302677128477,0.14360617337605075,49.869937635070094
Norben Tea & Exports Limited,NORBTEAEXP.NS,64.4000015258789,0.0040536660228349675,HOLD,0.4555946619529476,Neutral,0.5911949685534591,0.5251572327044025,Global,8.8,2.407831912949978,0.07315452969726977,0.03229816431322363,49.849568810316164
Onelife Capital Advisors Limited,ONELIFECAP.NS,32.7599983215332,0.025352035657329575,SELL,0.44987217117875766,Sell,0.5955414012738853,0.5477707006369427,Global,8.0,2.3084164723948275,0.118088709029597,0.21916973971443565,49.81078794832126
Pioneer Embroideries Limited,PIONEEREMB.NS,20.510000228881836,0.0044074511386693604,SELL,0.4485097179347177,Sell,0.6468646864686468,0.6105610561056105,Global,7.2,6.853366811307094,0.0458949306740557,0.3334958593981836,49.79260702027412
Bafna Pharmaceuticals Limited,BAFNAPH.NS,301.45001220703125,-0.019993477810318128,SELL,0.4357566083842322,Sell,0.6360655737704918,0.5377049180327869,Global,8.5,2.0,0.29405458749161806,,49.78783041921161
Jupiter Life Line Hospitals Limited,JLHL.NS,279.1499938964844,-0.0065836516139345935,HOLD,0.45375472296874547,Neutral,0.5303030303030303,0.5075757575757576,Global,5.8,3.334110768966967,0.029340211830996,0.0006575082157680434,49.76903844293075
Reliable Data Services Limited,RELIABLE.NS,137.0399932861328,0.008017626791897658,SELL,0.38421767571422744,Sell,0.6266666666666667,0.5800000000000001,Global,6.9,2.956325858340351,0.040151751697402815,0.012843037447836103,49.737457558448256
Amara Raja Energy & Mobility Limited,ARE&M.NS,813.9000244140625,-0.00646971156493259,HOLD,0.4603079802117243,Neutral,0.6493506493506493,0.6168831168831168,Global,5.3,2.1059563770800525,0.004203868508296571,0.07171962036171409,49.71939691849409
Cybertech Systems And Software Limited,CYBERTECH.NS,140.52999877929688,-0.0017758204444363601,HOLD,0.455644311553548,Neutral,0.627831715210356,0.5954692556634305,Global,6.7,2.706408448427031,0.02464452946272977,0.001956888410073798,49.662941445266235
Mangalam Drugs And Organics Limited,MANGALAM.NS,36.459999084472656,0.04529810687998359,HOLD,0.507094676599388,Neutral,0.6622950819672131,0.6131147540983606,Global,10.0,4.515642246981402,0.3138738408818975,0.49204615721031164,49.64981579718253
Styrenix Performance Materials Limited,STYRENIX.NS,2113.10009765625,-0.01390629802862331,SELL,0.44669483474214927,Sell,0.6472491909385113,0.627831715210356,Global,5.6,4.894013142965107,0.018877157372497066,0.1146900989506876,49.639990532875686
Navkar Urbanstructure Limited,NAVKARURB.NS,0.8700000047683716,-0.02247188904267039,HOLD,0.4671372804783174,Neutral,0.7222222222222222,0.6666666666666667,Global,8.3,2.0,0.1447368627439909,0.011494241848790887,49.570313697151676
Advanced Enzyme Technologies Limited,ADVENZYMES.NS,293.3999938964844,-0.032800435163452435,SELL,0.44602128128426916,Sell,0.6241830065359477,0.5849673202614378,Global,5.1,1.9217515753049115,0.008074235361889892,0.07638864850019966,49.56326076586198
PNC Infratech Limited,PNCINFRA.NS,175.39999389648438,-0.011329743104302126,HOLD,0.4508866271376264,Neutral,0.6233766233766234,0.6006493506493507,Global,6.9,6.191419613095292,0.10893340030980636,0.3055872746218491,49.49148086273864
Uniparts India Limited,UNIPARTS.NS,897.4500122070312,0.00402756247628,SELL,0.4481253784874777,Sell,0.5868263473053892,0.5209580838323353,Global,6.6,2.000000000000002,0.37512388408906183,,49.4066681259707
Delhivery Limited,DELHIVERY.NS,439.0,-0.01943268253253494,SELL,0.4270243466906189,Sell,0.616580310880829,0.5803108808290156,Global,4.9,2.343118458671074,0.02630040911747522,0.017539891132189567,49.30475491570009
Dhanlaxmi Bank Limited,DHANBANK.NS,31.149999618530273,0.013667428654422276,SELL,0.42275167497831023,Sell,0.6225806451612903,0.603225806451613,Global,5.6,2.9105580121923835,0.00021404848924033715,0.1242375886557392,49.29025452946279
Kriti Nutrients Limited,KRITINUT.NS,80.5199966430664,-0.017809302928550097,HOLD,0.4646838884463646,Neutral,0.672316384180791,0.6214689265536724,Global,8.7,1.9999999999999978,0.00524342293316038,0.0158967518884221,49.28613544244417
Atlas Cycles (Haryana) Limited,ATLASCYCLE.NS,95.70999908447266,-0.024064450063173703,SELL,0.4089547795738173,Sell,0.6710526315789473,0.6052631578947368,Global,9.4,2.0,0.005603609011177291,0.09654165465315345,49.274836723905196
Pilani Investment and Industries Corporation Limited,PILANIINVS.NS,4191.60009765625,-0.010434796040723393,SELL,0.4304076161697475,Sell,0.6032786885245902,0.5868852459016394,Global,5.4,6.220499761395032,0.007691871165521391,0.0783471454081166,49.17518446014431
The Jammu & Kashmir Bank Limited,J&KBANK.NS,145.27000427246094,-0.0034300609545530047,SELL,0.41847021799053724,Sell,0.5667752442996743,0.5407166123778502,Global,5.6,3.780328317401803,0.15183952671137946,0.1506160183143277,49.149649745308174
Page Industries Limited,PAGEIND.NS,35365.0,-0.010769230769230753,SELL,0.40986325523264017,Sell,0.6168831168831169,0.5974025974025974,Global,5.3,5.034862980379444,0.007549857549857597,0.012992321699412557,49.06371998218924
The India Cements Limited,INDIACEM.NS,346.8999938964844,-0.0030177274715027513,SELL,0.43941403665751055,Sell,0.5723684210526315,0.5592105263157895,Global,4.9,8.647758086162645,0.013290456292829766,0.15609684303610227,49.06339129512381
Chalet Hotels Limited,CHALET.NS,877.25,0.0030873160422140167,HOLD,0.4504511734997283,Neutral,0.5868852459016394,0.5672131147540984,Global,5.9,3.239182052260237,0.024620081116312642,0.04260001047701634,49.060752044814876
Hexa Tradex Limited,HEXATRADEX.NS,155.80999755859375,-0.0068205462195009,SELL,0.4298078378941545,Sell,0.6,0.5868852459016394,Global,4.5,3.5758918922205054,0.014099163371696033,0.06734700699482787,49.04497649975401
